Iter: 000234 | Node: EQ000031 | Priority: 0.000789 | AFIR: ['300', '7', '12']
Iter: 000235 | Node: EQ000026 | Priority: 0.034125 | AFIR: ['300', '7', '10']
Iter: 000236 | Node: EQ000011 | Priority: 0.046596 | AFIR: ['300', '7', '10']
Iter: 000237 | Node: EQ000010 | Priority: 0.031320 | AFIR: ['300', '7', '10']
Iter: 000238 | Node: EQ000010 | Priority: 0.031320 | AFIR: ['300', '4', '10']
Iter: 000239 | Node: EQ000028 | Priority: 0.046596 | AFIR: ['300', '4', '10']
Iter: 000240 | Node: EQ000026 | Priority: 0.034125 | AFIR: ['300', '4', '7']
Iter: 000241 | Node: EQ000031 | Priority: 0.000789 | AFIR: ['300', '4', '10']
Iter: 000242 | Node: EQ000018 | Priority: 0.031568 | AFIR: ['300', '4', '10']
Iter: 000243 | Node: EQ000004 | Priority: 0.000241 | AFIR: ['300', '4', '10']
Iter: 000244 | Node: EQ000029 | Priority: 0.034125 | AFIR: ['300', '1', '12']
Iter: 000245 | Node: EQ000003 | Priority: 0.001108 | AFIR: ['300', '7', '12']
Iter: 000246 | Node: EQ000032 | Priority: 0.000476 | AFIR: ['300', '1', '7']
Iter: 000247 | Node: EQ000003 | Priority: 0.001106 | AFIR: ['300', '5', '10']
Iter: 000248 | Node: EQ000031 | Priority: 0.000787 | AFIR: ['300', '1', '7']
Iter: 000249 | Node: EQ000008 | Priority: 0.001048 | AFIR: ['300', '4', '10']
Iter: 000250 | Node: EQ000036 | Priority: 0.000786 | AFIR: ['300', '1', '5']
Iter: 000251 | Node: EQ000003 | Priority: 0.001104 | AFIR: ['300', '4', '12']
Iter: 000252 | Node: EQ000018 | Priority: 0.031430 | AFIR: ['300', '4', '12']
Iter: 000253 | Node: EQ000033 | Priority: 0.001045 | AFIR: ['300', '7', '12']
Iter: 000254 | Node: EQ000033 | Priority: 0.001045 | AFIR: ['300', '4', '7']
Iter: 000255 | Node: EQ000033 | Priority: 0.001045 | AFIR: ['300', '5', '12']
Iter: 000256 | Node: EQ000034 | Priority: 0.001103 | AFIR: ['300', '4', '7']
Iter: 000257 | Node: EQ000037 | Priority: 0.000702 | AFIR: ['300', '4', '7']
Iter: 000258 | Node: EQ000036 | Priority: 0.000785 | AFIR: ['300', '1', '12']
Iter: 000259 | Node: EQ000031 | Priority: 0.000785 | AFIR: ['300', '1', '5']
Iter: 000260 | Node: EQ000005 | Priority: 0.000750 | AFIR: ['300', '1', '12']
Iter: 000261 | Node: EQ000003 | Priority: 0.001103 | AFIR: ['300', '1', '7']
Iter: 000262 | Node: EQ000036 | Priority: 0.000785 | AFIR: ['300', '5', '10']
Iter: 000263 | Node: EQ000008 | Priority: 0.001045 | AFIR: ['300', '4', '12']
Iter: 000264 | Node: EQ000034 | Priority: 0.001103 | AFIR: ['300', '7', '10']
Iter: 000265 | Node: EQ000032 | Priority: 0.000474 | AFIR: ['300', '1', '5']
Iter: 000266 | Node: EQ000031 | Priority: 0.000785 | AFIR: ['300', '7', '10']
Iter: 000267 | Node: EQ000001 | Priority: 0.000474 | AFIR: ['300', '7', '10']
Iter: 000268 | Node: EQ000006 | Priority: 0.000486 | AFIR: ['300', '4', '12']
Iter: 000269 | Node: EQ000037 | Priority: 0.000702 | AFIR: ['300', '1', '7']
Iter: 000270 | Node: EQ000037 | Priority: 0.000702 | AFIR: ['300', '5', '12']
Iter: 000271 | Node: EQ000006 | Priority: 0.000486 | AFIR: ['300', '1', '7']
Iter: 000272 | Node: EQ000003 | Priority: 0.001103 | AFIR: ['300', '1', '5']
Iter: 000273 | Node: EQ000008 | Priority: 0.001045 | AFIR: ['300', '1', '5']
